rownumber,jobcode,Timestamp,Local Date,Local Time,Temperature (°C),Humidity (%),Latitude,Longitude,Altitude (m),Accuracy (m),Speed (MPH),SourceFile,time_delta,temperature_correction_c,corrected_temperature_c,corrected_temperature_f,LocalTime
166982,LHS110125_003-20251101 183159,2025-11-02 02:11:20.267,11/1/2025,19:11:20,19.49,0.0,37.681882,-121.760568,155.66,4.45,2.93,LHS110125_003.csv,111.125,-0.05055441509116682,19.54,67.17,2025-11-01 19:11:20.267000-07:00
167942,LHS110125_003-20251101 183159,2025-11-02 02:11:21.227,11/1/2025,19:11:21,19.48,0.0,37.681893,-121.760574,155.66,4.44,2.73,LHS110125_003.csv,112.085,-0.050991150645610196,19.53,67.15,2025-11-01 19:11:21.227000-07:00
168932,LHS110125_003-20251101 183159,2025-11-02 02:11:22.217,11/1/2025,19:11:22,19.48,0.0,37.6819,-121.760576,155.64,4.44,2.1,LHS110125_003.csv,113.075,-0.05144153418612993,19.53,67.15,2025-11-01 19:11:22.217000-07:00
169958,LHS110125_003-20251101 183159,2025-11-02 02:11:23.243,11/1/2025,19:11:23,19.48,0.0,37.681909,-121.760585,155.69,4.41,2.59,LHS110125_003.csv,114.101,-0.05190829530994129,19.53,67.15,2025-11-01 19:11:23.243000-07:00
170942,LHS110125_003-20251101 183159,2025-11-02 02:11:24.227,11/1/2025,19:11:24,19.47,0.0,37.681915,-121.760594,155.55,4.53,2.46,LHS110125_003.csv,115.085,-0.05235594925324574,19.52,67.14,2025-11-01 19:11:24.227000-07:00
171932,LHS110125_003-20251101 183159,2025-11-02 02:11:25.217,11/1/2025,19:11:25,19.48,0.0,37.681924,-121.760603,155.45,4.51,2.46,LHS110125_003.csv,116.075,-0.05280633279376548,19.53,67.15,2025-11-01 19:11:25.217000-07:00
172953,LHS110125_003-20251101 183159,2025-11-02 02:11:26.238,11/1/2025,19:11:26,19.51,0.0,37.681929,-121.76062,155.24,4.51,2.59,LHS110125_003.csv,117.096,-0.05327081925323078,19.56,67.21,2025-11-01 19:11:26.238000-07:00
173941,LHS110125_003-20251101 183159,2025-11-02 02:11:27.226,11/1/2025,19:11:27,19.48,0.0,37.681936,-121.760632,155.25,4.39,2.57,LHS110125_003.csv,118.084,-0.05372029292801209,19.53,67.15,2025-11-01 19:11:27.226000-07:00
174932,LHS110125_003-20251101 183159,2025-11-02 02:11:28.217,11/1/2025,19:11:28,19.48,0.0,37.681942,-121.760647,155.21,4.39,2.64,LHS110125_003.csv,119.075,-0.05417113140140103,19.53,67.15,2025-11-01 19:11:28.217000-07:00
175952,LHS110125_003-20251101 183159,2025-11-02 02:11:29.237,11/1/2025,19:11:29,19.47,0.0,37.681943,-121.76066,155.23,4.39,2.3,LHS110125_003.csv,120.095,-0.05463516292799712,19.52,67.14,2025-11-01 19:11:29.237000-07:00
176971,LHS110125_003-20251101 183159,2025-11-02 02:11:30.256,11/1/2025,19:11:30,19.45,0.0,37.681945,-121.760674,155.13,4.39,2.39,LHS110125_003.csv,121.114,-0.05509873952172399,19.51,67.12,2025-11-01 19:11:30.256000-07:00
177932,LHS110125_003-20251101 183159,2025-11-02 02:11:31.217,11/1/2025,19:11:31,19.44,0.0,37.681949,-121.760685,155.17,4.38,2.19,LHS110125_003.csv,122.075,-0.05553593000903658,19.5,67.1,2025-11-01 19:11:31.217000-07:00
178922,LHS110125_003-20251101 183159,2025-11-02 02:11:32.207,11/1/2025,19:11:32,19.45,0.0,37.681951,-121.760699,155.19,4.39,2.3,LHS110125_003.csv,123.065,-0.055986313549556306,19.51,67.12,2025-11-01 19:11:32.207000-07:00
179942,LHS110125_003-20251101 183159,2025-11-02 02:11:33.227,11/1/2025,19:11:33,19.44,0.0,37.681953,-121.760714,155.2,4.39,2.51,LHS110125_003.csv,124.085,-0.056450345076152396,19.5,67.1,2025-11-01 19:11:33.227000-07:00
180932,LHS110125_003-20251101 183159,2025-11-02 02:11:34.217,11/1/2025,19:11:34,19.44,0.0,37.681954,-121.760725,155.11,4.3,2.15,LHS110125_003.csv,125.075,-0.05690072861667213,19.5,67.1,2025-11-01 19:11:34.217000-07:00
181953,LHS110125_003-20251101 183159,2025-11-02 02:11:35.238,11/1/2025,19:11:35,19.44,0.0,37.681954,-121.760741,155.15,4.31,2.26,LHS110125_003.csv,126.096,-0.05736521507613743,19.5,67.1,2025-11-01 19:11:35.238000-07:00
182942,LHS110125_003-20251101 183159,2025-11-02 02:11:36.227,11/1/2025,19:11:36,19.44,0.0,37.681961,-121.760757,155.14,4.3,2.44,LHS110125_003.csv,127.085,-0.05781514368378794,19.5,67.1,2025-11-01 19:11:36.227000-07:00
183932,LHS110125_003-20251101 183159,2025-11-02 02:11:37.217,11/1/2025,19:11:37,19.42,0.0,37.681961,-121.760773,155.09,4.29,2.66,LHS110125_003.csv,128.075,-0.058265527224307674,19.48,67.06,2025-11-01 19:11:37.217000-07:00
184953,LHS110125_003-20251101 183159,2025-11-02 02:11:38.238,11/1/2025,19:11:38,19.42,0.0,37.681965,-121.760789,155.07,4.32,2.19,LHS110125_003.csv,129.096,-0.05873001368377298,19.48,67.06,2025-11-01 19:11:38.238000-07:00
185943,LHS110125_003-20251101 183159,2025-11-02 02:11:39.228,11/1/2025,19:11:39,19.4,0.0,37.681967,-121.760802,155.09,4.38,2.19,LHS110125_003.csv,130.086,-0.05918039722429271,19.46,67.03,2025-11-01 19:11:39.228000-07:00
186963,LHS110125_003-20251101 183159,2025-11-02 02:11:40.248,11/1/2025,19:11:40,19.39,0.0,37.681966,-121.76082,155.17,4.69,2.46,LHS110125_003.csv,131.106,-0.059644428750888795,19.45,67.01,2025-11-01 19:11:40.248000-07:00
187952,LHS110125_003-20251101 183159,2025-11-02 02:11:41.237,11/1/2025,19:11:41,19.37,0.0,37.681967,-121.760835,155.17,4.85,2.01,LHS110125_003.csv,132.095,-0.06009435735853932,19.43,66.97,2025-11-01 19:11:41.237000-07:00
188942,LHS110125_003-20251101 183159,2025-11-02 02:11:42.227,11/1/2025,19:11:42,19.39,0.0,37.681971,-121.760847,155.13,5.02,2.13,LHS110125_003.csv,133.085,-0.06054474089905905,19.45,67.01,2025-11-01 19:11:42.227000-07:00
189932,LHS110125_003-20251101 183159,2025-11-02 02:11:43.217,11/1/2025,19:11:43,19.37,0.0,37.681974,-121.760863,155.09,5.02,2.44,LHS110125_003.csv,134.075,-0.060995124439578774,19.43,66.97,2025-11-01 19:11:43.217000-07:00
190922,LHS110125_003-20251101 183159,2025-11-02 02:11:44.207,11/1/2025,19:11:44,19.38,0.0,37.681974,-121.760877,155.11,5.02,2.21,LHS110125_003.csv,135.065,-0.061445507980098506,19.44,66.99,2025-11-01 19:11:44.207000-07:00
191943,LHS110125_003-20251101 183159,2025-11-02 02:11:45.228,11/1/2025,19:11:45,19.37,0.0,37.681974,-121.760895,155.14,5.05,2.42,LHS110125_003.csv,136.086,-0.06190999443956381,19.43,66.97,2025-11-01 19:11:45.228000-07:00
192932,LHS110125_003-20251101 183159,2025-11-02 02:11:46.217,11/1/2025,19:11:46,19.41,0.0,37.681975,-121.760912,155.2,5.15,2.62,LHS110125_003.csv,137.075,-0.06235992304721432,19.47,67.05,2025-11-01 19:11:46.217000-07:00
193953,LHS110125_003-20251101 183159,2025-11-02 02:11:47.238,11/1/2025,19:11:47,19.43,0.0,37.681975,-121.760928,155.25,5.08,2.66,LHS110125_003.csv,138.096,-0.06282440950667963,19.49,67.08,2025-11-01 19:11:47.238000-07:00
194942,LHS110125_003-20251101 183159,2025-11-02 02:11:48.227,11/1/2025,19:11:48,19.45,0.0,37.681976,-121.760943,155.21,5.08,2.66,LHS110125_003.csv,139.085,-0.06327433811433016,19.51,67.12,2025-11-01 19:11:48.227000-07:00
195932,LHS110125_003-20251101 183159,2025-11-02 02:11:49.217,11/1/2025,19:11:49,19.45,0.0,37.681981,-121.760959,155.29,5.08,2.68,LHS110125_003.csv,140.075,-0.06372472165484987,19.51,67.12,2025-11-01 19:11:49.217000-07:00
196982,LHS110125_003-20251101 183159,2025-11-02 02:11:50.267,11/1/2025,19:11:50,19.44,0.0,37.681984,-121.760975,155.23,5.12,2.77,LHS110125_003.csv,141.125,-0.06420240116752232,19.5,67.1,2025-11-01 19:11:50.267000-07:00
197942,LHS110125_003-20251101 183159,2025-11-02 02:11:51.227,11/1/2025,19:11:51,19.44,0.0,37.681982,-121.760988,154.71,5.2,2.55,LHS110125_003.csv,142.085,-0.0646391367219657,19.5,67.1,2025-11-01 19:11:51.227000-07:00
198932,LHS110125_003-20251101 183159,2025-11-02 02:11:52.217,11/1/2025,19:11:52,19.46,0.0,37.681981,-121.761,155.35,5.11,2.51,LHS110125_003.csv,143.075,-0.06508952026248542,19.53,67.15,2025-11-01 19:11:52.217000-07:00
199953,LHS110125_003-20251101 183159,2025-11-02 02:11:53.238,11/1/2025,19:11:53,19.5,0.0,37.68198,-121.761014,154.2,5.1,2.86,LHS110125_003.csv,144.096,-0.06555400672195073,19.57,67.23,2025-11-01 19:11:53.238000-07:00
200943,LHS110125_003-20251101 183159,2025-11-02 02:11:54.228,11/1/2025,19:11:54,19.53,0.0,37.681978,-121.761026,154.73,5.1,2.21,LHS110125_003.csv,145.086,-0.06600439026247046,19.6,67.28,2025-11-01 19:11:54.228000-07:00
201932,LHS110125_003-20251101 183159,2025-11-02 02:11:55.217,11/1/2025,19:11:55,19.54,0.0,37.68198,-121.761041,155.02,4.99,2.71,LHS110125_003.csv,146.075,-0.06645431887012097,19.61,67.3,2025-11-01 19:11:55.217000-07:00
202952,LHS110125_003-20251101 183159,2025-11-02 02:11:56.237,11/1/2025,19:11:56,19.53,0.0,37.681979,-121.761055,155.05,4.94,2.64,LHS110125_003.csv,147.095,-0.06691835039671706,19.6,67.28,2025-11-01 19:11:56.237000-07:00
203942,LHS110125_003-20251101 183159,2025-11-02 02:11:57.227,11/1/2025,19:11:57,19.54,0.0,37.68198,-121.761066,155.06,5.0,2.13,LHS110125_003.csv,148.085,-0.0673687339372368,19.61,67.3,2025-11-01 19:11:57.227000-07:00
204932,LHS110125_003-20251101 183159,2025-11-02 02:11:58.217,11/1/2025,19:11:58,19.54,0.0,37.681981,-121.761076,155.35,4.99,2.24,LHS110125_003.csv,149.075,-0.06781911747775653,19.61,67.3,2025-11-01 19:11:58.217000-07:00
205953,LHS110125_003-20251101 183159,2025-11-02 02:11:59.238,11/1/2025,19:11:59,19.54,0.0,37.681991,-121.761076,154.99,4.99,1.97,LHS110125_003.csv,150.096,-0.06828360393722183,19.61,67.3,2025-11-01 19:11:59.238000-07:00
206972,LHS110125_003-20251101 183159,2025-11-02 02:12:00.257,11/1/2025,19:12:00,19.55,0.0,37.681996,-121.761085,155.14,4.91,2.42,LHS110125_003.csv,151.115,-0.0687471805309487,19.62,67.32,2025-11-01 19:12:00.257000-07:00
207932,LHS110125_003-20251101 183159,2025-11-02 02:12:01.217,11/1/2025,19:12:01,19.59,0.0,37.682004,-121.761093,155.29,4.91,2.35,LHS110125_003.csv,152.075,-0.06918391608539207,19.66,67.39,2025-11-01 19:12:01.217000-07:00
208953,LHS110125_003-20251101 183159,2025-11-02 02:12:02.238,11/1/2025,19:12:02,19.62,0.0,37.682008,-121.761096,155.42,4.81,1.7,LHS110125_003.csv,153.096,-0.06964840254485738,19.69,67.44,2025-11-01 19:12:02.238000-07:00
209972,LHS110125_003-20251101 183159,2025-11-02 02:12:03.257,11/1/2025,19:12:03,19.68,0.0,37.682021,-121.761097,156.28,4.75,2.46,LHS110125_003.csv,154.115,-0.07011197913858426,19.75,67.55,2025-11-01 19:12:03.257000-07:00
210933,LHS110125_003-20251101 183159,2025-11-02 02:12:04.218,11/1/2025,19:12:04,19.68,0.0,37.682029,-121.761098,156.45,4.69,2.3,LHS110125_003.csv,155.076,-0.07054916962589683,19.75,67.55,2025-11-01 19:12:04.218000-07:00
211953,LHS110125_003-20251101 183159,2025-11-02 02:12:05.238,11/1/2025,19:12:05,19.66,0.0,37.682039,-121.761099,156.78,4.6,1.99,LHS110125_003.csv,156.096,-0.07101320115249293,19.73,67.51,2025-11-01 19:12:05.238000-07:00
212943,LHS110125_003-20251101 183159,2025-11-02 02:12:06.228,11/1/2025,19:12:06,19.66,0.0,37.68205,-121.761099,157.77,4.55,2.37,LHS110125_003.csv,157.086,-0.07146358469301266,19.73,67.51,2025-11-01 19:12:06.228000-07:00
213933,LHS110125_003-20251101 183159,2025-11-02 02:12:07.218,11/1/2025,19:12:07,19.65,0.0,37.682059,-121.761099,156.74,4.52,2.15,LHS110125_003.csv,158.076,-0.07191396823353238,19.72,67.5,2025-11-01 19:12:07.218000-07:00
214953,LHS110125_003-20251101 183159,2025-11-02 02:12:08.238,11/1/2025,19:12:08,19.67,0.0,37.682072,-121.761097,156.63,4.56,2.35,LHS110125_003.csv,159.096,-0.07237799976012847,19.74,67.53,2025-11-01 19:12:08.238000-07:00
215942,LHS110125_003-20251101 183159,2025-11-02 02:12:09.227,11/1/2025,19:12:09,19.69,0.0,37.682083,-121.761097,156.39,4.51,2.37,LHS110125_003.csv,160.085,-0.072827928367779,19.76,67.57,2025-11-01 19:12:09.227000-07:00
216963,LHS110125_003-20251101 183159,2025-11-02 02:12:10.248,11/1/2025,19:12:10,19.69,0.0,37.682092,-121.761098,156.31,4.48,1.86,LHS110125_003.csv,161.106,-0.07329241482724429,19.76,67.57,2025-11-01 19:12:10.248000-07:00
217953,LHS110125_003-20251101 183159,2025-11-02 02:12:11.238,11/1/2025,19:12:11,19.73,0.0,37.682102,-121.761097,156.2,4.42,2.08,LHS110125_003.csv,162.096,-0.07374279836776403,19.8,67.64,2025-11-01 19:12:11.238000-07:00
218942,LHS110125_003-20251101 183159,2025-11-02 02:12:12.227,11/1/2025,19:12:12,19.73,0.0,37.682108,-121.761096,156.36,4.39,2.01,LHS110125_003.csv,163.085,-0.07419272697541454,19.8,67.64,2025-11-01 19:12:12.227000-07:00
219933,LHS110125_003-20251101 183159,2025-11-02 02:12:13.218,11/1/2025,19:12:13,19.73,0.0,37.682112,-121.761098,156.59,4.32,1.88,LHS110125_003.csv,164.076,-0.07464356544880349,19.8,67.64,2025-11-01 19:12:13.218000-07:00
220953,LHS110125_003-20251101 183159,2025-11-02 02:12:14.238,11/1/2025,19:12:14,19.79,0.0,37.682129,-121.761096,155.45,4.29,2.84,LHS110125_003.csv,165.096,-0.07510759697539958,19.87,67.77,2025-11-01 19:12:14.238000-07:00
221943,LHS110125_003-20251101 183159,2025-11-02 02:12:15.228,11/1/2025,19:12:15,19.8,0.0,37.682137,-121.761092,155.7,4.32,2.37,LHS110125_003.csv,166.086,-0.07555798051591932,19.88,67.78,2025-11-01 19:12:15.228000-07:00
222933,LHS110125_003-20251101 183159,2025-11-02 02:12:16.218,11/1/2025,19:12:16,19.8,0.0,37.682144,-121.761088,156.24,4.27,1.81,LHS110125_003.csv,167.076,-0.07600836405643903,19.88,67.78,2025-11-01 19:12:16.218000-07:00
223953,LHS110125_003-20251101 183159,2025-11-02 02:12:17.238,11/1/2025,19:12:17,19.79,0.0,37.682157,-121.761084,155.88,4.26,2.55,LHS110125_003.csv,168.096,-0.07647239558303512,19.87,67.77,2025-11-01 19:12:17.238000-07:00
224943,LHS110125_003-20251101 183159,2025-11-02 02:12:18.228,11/1/2025,19:12:18,19.76,0.0,37.682171,-121.761088,156.05,4.17,2.64,LHS110125_003.csv,169.086,-0.07692277912355486,19.84,67.71,2025-11-01 19:12:18.228000-07:00
225933,LHS110125_003-20251101 183159,2025-11-02 02:12:19.218,11/1/2025,19:12:19,19.72,0.0,37.682177,-121.761096,156.34,4.12,2.28,LHS110125_003.csv,170.076,-0.07737316266407458,19.8,67.64,2025-11-01 19:12:19.218000-07:00
226953,LHS110125_003-20251101 183159,2025-11-02 02:12:20.238,11/1/2025,19:12:20,19.7,0.0,37.682193,-121.76109,156.34,4.01,2.98,LHS110125_003.csv,171.096,-0.07783719419067067,19.78,67.6,2025-11-01 19:12:20.238000-07:00
227943,LHS110125_003-20251101 183159,2025-11-02 02:12:21.228,11/1/2025,19:12:21,19.69,0.0,37.6822,-121.761092,156.31,3.94,2.44,LHS110125_003.csv,172.086,-0.07828757773119041,19.77,67.59,2025-11-01 19:12:21.228000-07:00
228933,LHS110125_003-20251101 183159,2025-11-02 02:12:22.218,11/1/2025,19:12:22,19.65,0.0,37.682209,-121.761083,156.22,3.87,2.17,LHS110125_003.csv,173.076,-0.07873796127171014,19.73,67.51,2025-11-01 19:12:22.218000-07:00
229952,LHS110125_003-20251101 183159,2025-11-02 02:12:23.237,11/1/2025,19:12:23,19.68,0.0,37.682218,-121.761079,156.22,3.78,2.39,LHS110125_003.csv,174.095,-0.07920153786543702,19.76,67.57,2025-11-01 19:12:23.237000-07:00
230943,LHS110125_003-20251101 183159,2025-11-02 02:12:24.228,11/1/2025,19:12:24,19.7,0.0,37.682224,-121.76109,156.16,3.73,1.99,LHS110125_003.csv,175.086,-0.07965237633882596,19.78,67.6,2025-11-01 19:12:24.228000-07:00
231933,LHS110125_003-20251101 183159,2025-11-02 02:12:25.218,11/1/2025,19:12:25,19.68,0.0,37.68223,-121.76109,155.33,3.96,1.72,LHS110125_003.csv,176.076,-0.08010275987934569,19.76,67.57,2025-11-01 19:12:25.218000-07:00
232953,LHS110125_003-20251101 183159,2025-11-02 02:12:26.238,11/1/2025,19:12:26,19.7,0.0,37.682239,-121.761095,156.73,4.17,1.92,LHS110125_003.csv,177.096,-0.08056679140594178,19.78,67.6,2025-11-01 19:12:26.238000-07:00
233942,LHS110125_003-20251101 183159,2025-11-02 02:12:27.227,11/1/2025,19:12:27,19.7,0.0,37.682252,-121.761099,156.86,4.44,2.59,LHS110125_003.csv,178.085,-0.0810167200135923,19.78,67.6,2025-11-01 19:12:27.227000-07:00
234963,LHS110125_003-20251101 183159,2025-11-02 02:12:28.248,11/1/2025,19:12:28,19.7,0.0,37.682261,-121.761103,156.59,4.79,2.51,LHS110125_003.csv,179.106,-0.0814812064730576,19.78,67.6,2025-11-01 19:12:28.248000-07:00
235953,LHS110125_003-20251101 183159,2025-11-02 02:12:29.238,11/1/2025,19:12:29,19.7,0.0,37.682271,-121.761107,156.15,4.87,2.48,LHS110125_003.csv,180.096,-0.08193159001357732,19.78,67.6,2025-11-01 19:12:29.238000-07:00
236943,LHS110125_003-20251101 183159,2025-11-02 02:12:30.228,11/1/2025,19:12:30,19.73,0.0,37.682279,-121.761106,156.18,4.9,1.97,LHS110125_003.csv,181.086,-0.08238197355409706,19.81,67.66,2025-11-01 19:12:30.228000-07:00
237933,LHS110125_003-20251101 183159,2025-11-02 02:12:31.218,11/1/2025,19:12:31,19.72,0.0,37.682289,-121.761111,156.29,5.07,2.17,LHS110125_003.csv,182.076,-0.08283235709461678,19.8,67.64,2025-11-01 19:12:31.218000-07:00
238953,LHS110125_003-20251101 183159,2025-11-02 02:12:32.238,11/1/2025,19:12:32,19.67,0.0,37.6823,-121.761113,155.71,5.17,2.19,LHS110125_003.csv,183.096,-0.08329638862121287,19.75,67.55,2025-11-01 19:12:32.238000-07:00
239943,LHS110125_003-20251101 183159,2025-11-02 02:12:33.228,11/1/2025,19:12:33,19.66,0.0,37.682312,-121.761123,155.96,5.56,2.37,LHS110125_003.csv,184.086,-0.08374677216173261,19.74,67.53,2025-11-01 19:12:33.228000-07:00
240933,LHS110125_003-20251101 183159,2025-11-02 02:12:34.218,11/1/2025,19:12:34,19.64,0.0,37.682324,-121.761128,155.74,5.73,2.55,LHS110125_003.csv,185.076,-0.08419715570225234,19.72,67.5,2025-11-01 19:12:34.218000-07:00
241953,LHS110125_003-20251101 183159,2025-11-02 02:12:35.238,11/1/2025,19:12:35,19.63,0.0,37.682335,-121.761131,156.09,5.79,2.53,LHS110125_003.csv,186.096,-0.08466118722884843,19.71,67.48,2025-11-01 19:12:35.238000-07:00
242943,LHS110125_003-20251101 183159,2025-11-02 02:12:36.228,11/1/2025,19:12:36,19.66,0.0,37.682343,-121.761132,155.76,5.75,1.77,LHS110125_003.csv,187.086,-0.08511157076936816,19.75,67.55,2025-11-01 19:12:36.228000-07:00
243963,LHS110125_003-20251101 183159,2025-11-02 02:12:37.248,11/1/2025,19:12:37,19.71,0.0,37.682355,-121.761138,156.61,5.89,2.04,LHS110125_003.csv,188.106,-0.08557560229596424,19.8,67.64,2025-11-01 19:12:37.248000-07:00
244953,LHS110125_003-20251101 183159,2025-11-02 02:12:38.238,11/1/2025,19:12:38,19.73,0.0,37.682368,-121.761141,155.97,5.85,2.39,LHS110125_003.csv,189.096,-0.08602598583648398,19.82,67.68,2025-11-01 19:12:38.238000-07:00
245943,LHS110125_003-20251101 183159,2025-11-02 02:12:39.228,11/1/2025,19:12:39,19.73,0.0,37.682381,-121.761148,156.1,5.93,2.66,LHS110125_003.csv,190.086,-0.0864763693770037,19.82,67.68,2025-11-01 19:12:39.228000-07:00
246933,LHS110125_003-20251101 183159,2025-11-02 02:12:40.218,11/1/2025,19:12:40,19.76,0.0,37.682389,-121.761154,155.83,6.03,2.33,LHS110125_003.csv,191.076,-0.08692675291752343,19.85,67.73,2025-11-01 19:12:40.218000-07:00
247953,LHS110125_003-20251101 183159,2025-11-02 02:12:41.238,11/1/2025,19:12:41,19.72,0.0,37.682395,-121.761156,155.54,5.93,1.83,LHS110125_003.csv,192.096,-0.08739078444411952,19.81,67.66,2025-11-01 19:12:41.238000-07:00
248941,LHS110125_003-20251101 183159,2025-11-02 02:12:42.226,11/1/2025,19:12:42,19.71,0.0,37.682406,-121.761162,155.32,5.93,2.08,LHS110125_003.csv,193.084,-0.08784025811890082,19.8,67.64,2025-11-01 19:12:42.226000-07:00
249933,LHS110125_003-20251101 183159,2025-11-02 02:12:43.218,11/1/2025,19:12:43,19.73,0.0,37.682418,-121.761169,154.82,5.85,2.33,LHS110125_003.csv,194.076,-0.08829155152515898,19.82,67.68,2025-11-01 19:12:43.218000-07:00
250953,LHS110125_003-20251101 183159,2025-11-02 02:12:44.238,11/1/2025,19:12:44,19.73,0.0,37.682435,-121.761175,155.72,5.9,2.93,LHS110125_003.csv,195.096,-0.08875558305175507,19.82,67.68,2025-11-01 19:12:44.238000-07:00
251943,LHS110125_003-20251101 183159,2025-11-02 02:12:45.228,11/1/2025,19:12:45,19.76,0.0,37.68244,-121.761176,155.77,5.83,2.17,LHS110125_003.csv,196.086,-0.08920596659227481,19.85,67.73,2025-11-01 19:12:45.228000-07:00
252933,LHS110125_003-20251101 183159,2025-11-02 02:12:46.218,11/1/2025,19:12:46,19.8,0.0,37.682456,-121.761184,155.91,5.86,2.77,LHS110125_003.csv,197.076,-0.08965635013279454,19.89,67.8,2025-11-01 19:12:46.218000-07:00
253953,LHS110125_003-20251101 183159,2025-11-02 02:12:47.238,11/1/2025,19:12:47,19.82,0.0,37.682465,-121.761182,155.93,5.8,2.68,LHS110125_003.csv,198.096,-0.09012038165939062,19.91,67.84,2025-11-01 19:12:47.238000-07:00
254943,LHS110125_003-20251101 183159,2025-11-02 02:12:48.228,11/1/2025,19:12:48,19.86,0.0,37.68247,-121.761183,155.61,5.74,2.19,LHS110125_003.csv,199.086,-0.09057076519991036,19.95,67.91,2025-11-01 19:12:48.228000-07:00
255933,LHS110125_003-20251101 183159,2025-11-02 02:12:49.218,11/1/2025,19:12:49,19.84,0.0,37.682474,-121.761184,155.58,5.75,1.61,LHS110125_003.csv,200.076,-0.09102114874043007,19.93,67.87,2025-11-01 19:12:49.218000-07:00
256953,LHS110125_003-20251101 183159,2025-11-02 02:12:50.238,11/1/2025,19:12:50,19.83,0.0,37.682479,-121.761185,155.75,5.74,1.41,LHS110125_003.csv,201.096,-0.09148518026702618,19.92,67.86,2025-11-01 19:12:50.238000-07:00
258003,LHS110125_003-20251101 183159,2025-11-02 02:12:51.288,11/1/2025,19:12:51,19.84,0.0,37.682484,-121.761188,155.31,5.66,1.57,LHS110125_003.csv,202.146,-0.0919628597796986,19.93,67.87,2025-11-01 19:12:51.288000-07:00
258933,LHS110125_003-20251101 183159,2025-11-02 02:12:52.218,11/1/2025,19:12:52,19.83,0.0,37.682487,-121.761192,155.71,5.63,1.34,LHS110125_003.csv,203.076,-0.09238594734806563,19.92,67.86,2025-11-01 19:12:52.218000-07:00
260943,LHS110125_003-20251101 183159,2025-11-02 02:12:54.228,11/1/2025,19:12:54,19.8,0.0,37.682494,-121.76119,156.25,5.52,1.14,LHS110125_003.csv,205.086,-0.09330036241518146,19.89,67.8,2025-11-01 19:12:54.228000-07:00
261933,LHS110125_003-20251101 183159,2025-11-02 02:12:55.218,11/1/2025,19:12:55,19.79,0.0,37.682498,-121.761184,156.03,5.42,1.07,LHS110125_003.csv,206.076,-0.09375074595570118,19.88,67.78,2025-11-01 19:12:55.218000-07:00
262953,LHS110125_003-20251101 183159,2025-11-02 02:12:56.238,11/1/2025,19:12:56,19.77,0.0,37.682497,-121.76118,154.72,5.4,1.19,LHS110125_003.csv,207.096,-0.09421477748229727,19.86,67.75,2025-11-01 19:12:56.238000-07:00
266943,LHS110125_003-20251101 183159,2025-11-02 02:13:00.228,11/1/2025,19:13:00,19.75,0.0,37.682488,-121.761166,155.08,5.78,1.03,LHS110125_003.csv,211.086,-0.09602995963045256,19.85,67.73,2025-11-01 19:13:00.228000-07:00
267933,LHS110125_003-20251101 183159,2025-11-02 02:13:01.218,11/1/2025,19:13:01,19.73,0.0,37.68249,-121.76115,154.98,5.72,2.42,LHS110125_003.csv,212.076,-0.09648034317097227,19.83,67.69,2025-11-01 19:13:01.218000-07:00
